constantId,packageIn,methodIn,methodRefClass,methodRef,codeUnit,varName,varClass,varRefClass
2131296423,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296423),omniboxOverflow,android.widget.ImageButton,de.baumann.browser.Activity.BrowserActivity
2131296425,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296425),omniboxTitle,android.widget.TextView,de.baumann.browser.Activity.BrowserActivity
2131296402,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296402),progressBar,android.widget.ProgressBar,de.baumann.browser.Activity.BrowserActivity
2131296345,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296345),fab_imageButtonNav,android.support.design.widget.FloatingActionButton,de.baumann.browser.Activity.BrowserActivity
2131296343,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296343),fab_imageButtonNav,android.support.design.widget.FloatingActionButton,de.baumann.browser.Activity.BrowserActivity
2131296344,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296344),fab_imageButtonNav,android.support.design.widget.FloatingActionButton,de.baumann.browser.Activity.BrowserActivity
2131296345,de.baumann.browser.Activity.BrowserActivity,initOmnibox,de.baumann.browser.Activity.BrowserActivity,findViewById,$r2 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296345),fab_imageButtonNav,android.support.design.widget.FloatingActionButton,de.baumann.browser.Activity.BrowserActivity
2131296407,de.baumann.browser.Activity.BrowserActivity,initSearchPanel,de.baumann.browser.Activity.BrowserActivity,findViewById,$r1 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296407),searchPanel,android.widget.RelativeLayout,de.baumann.browser.Activity.BrowserActivity
2131296404,de.baumann.browser.Activity.BrowserActivity,initSearchPanel,de.baumann.browser.Activity.BrowserActivity,findViewById,$r1 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296404),searchBox,android.widget.EditText,de.baumann.browser.Activity.BrowserActivity
2131296408,de.baumann.browser.Activity.BrowserActivity,initSearchPanel,de.baumann.browser.Activity.BrowserActivity,findViewById,$r1 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296408),searchUp,android.widget.ImageButton,de.baumann.browser.Activity.BrowserActivity
2131296406,de.baumann.browser.Activity.BrowserActivity,initSearchPanel,de.baumann.browser.Activity.BrowserActivity,findViewById,$r1 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296406),searchDown,android.widget.ImageButton,de.baumann.browser.Activity.BrowserActivity
2131296405,de.baumann.browser.Activity.BrowserActivity,initSearchPanel,de.baumann.browser.Activity.BrowserActivity,findViewById,$r1 = virtualinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: android.view.View findViewById(int)>(2131296405),searchCancel,android.widget.ImageButton,de.baumann.browser.Activity.BrowserActivity
0,de.baumann.browser.Activity.BrowserActivity,dispatchIntent,de.baumann.browser.Unit.IntentUnit,setClear,staticinvoke <de.baumann.browser.Unit.IntentUnit: void setClear(boolean)>(0),,,
257,de.baumann.browser.Activity.BrowserActivity,dispatchIntent,de.baumann.browser.Activity.BrowserActivity,addAlbum,specialinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: void addAlbum(int)>(257),,,
256,de.baumann.browser.Activity.BrowserActivity,dispatchIntent,de.baumann.browser.Activity.BrowserActivity,addAlbum,specialinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: void addAlbum(int)>(256),,,
261,de.baumann.browser.Activity.BrowserActivity,dispatchIntent,de.baumann.browser.Activity.BrowserActivity,addAlbum,specialinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: void addAlbum(int)>(261),,,
258,de.baumann.browser.Activity.BrowserActivity,dispatchIntent,de.baumann.browser.Activity.BrowserActivity,addAlbum,specialinvoke $r0.<de.baumann.browser.Activity.BrowserActivity: void addAlbum(int)>(258),,,
0,android.support.design.widget.BottomSheetDialog,<init>,android.support.design.widget.BottomSheetDialog,<init>,specialinvoke $r0.<android.support.design.widget.BottomSheetDialog: void <init>(android.content.Context,int)>($r1, 0),,,
1,de.baumann.browser.Unit.HelperUnit,textSpannable,android.text.util.Linkify,addLinks,staticinvoke <android.text.util.Linkify: boolean addLinks(android.text.Spannable,int)>($r1, 1),,,
123,de.baumann.browser.Unit.HelperUnit$2,onClick,android.app.Activity,requestPermissions,virtualinvoke $r3.<android.app.Activity: void requestPermissions(java.lang.String[],int)>($r1, 123),,,
10,com.mobapphome.mahencryptorlib.MAHEncryptor,<init>,javax.crypto.spec.DESKeySpec,<init>,specialinvoke $r1.<javax.crypto.spec.DESKeySpec: void <init>(byte[],int)>($r3, 10),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.RelativeLayout,setVisibility,virtualinvoke $r9.<android.widget.RelativeLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(0),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.RelativeLayout,setVisibility,virtualinvoke $r9.<android.widget.RelativeLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(0),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.RelativeLayout,setVisibility,virtualinvoke $r9.<android.widget.RelativeLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(0),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.RelativeLayout,setVisibility,virtualinvoke $r9.<android.widget.RelativeLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
4,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(4),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.view.View,setVisibility,virtualinvoke $r1.<android.view.View: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
8,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(8),,,
0,de.baumann.browser.Activity.BrowserActivity,onClick,android.widget.LinearLayout,setVisibility,virtualinvoke $r8.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
