constantId,packageIn,methodIn,methodRefClass,methodRef,codeUnit,varName,varClass,varRefClass
1,kdk.android.simplydo.SimplyDoActivity,onCreate,android.app.AlertDialog$Builder,setCancelable,$r17 = virtualinvoke $r17.<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setCancelable(boolean)>(1),,,
0,kdk.android.simplydo.SimplyDoActivity,onCreate,kdk.android.simplydo.SimplyDoActivity,listSelected,specialinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void listSelected(kdk.android.simplydo.ListDesc,boolean)>($r35, 0),,,
205,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.DeleteInactiveAction,deleteInactive,virtualinvoke $r6.<kdk.android.simplydo.DeleteInactiveAction: void deleteInactive(int)>(205),,,
200,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.SimplyDoActivity,showDialog,virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void showDialog(int)>(200),,,
201,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.SimplyDoActivity,showDialog,virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void showDialog(int)>(201),,,
203,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.SimplyDoActivity,showDialog,virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void showDialog(int)>(203),,,
202,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.SimplyDoActivity,showDialog,virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void showDialog(int)>(202),,,
204,kdk.android.simplydo.SimplyDoActivity,onMenuItemSelected,kdk.android.simplydo.SimplyDoActivity,showDialog,virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: void showDialog(int)>(204),,,
2131230736,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,kdk.android.simplydo.SimplyDoActivity,findViewById,$r2 = virtualinvoke $r5.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230736),,,
0,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 102, 0, "Edit"),,,
102,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 102, 0, "Edit"),,,
0,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 102, 0, "Edit"),,,
0,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 101, 0, "Delete"),,,
101,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 101, 0, "Delete"),,,
0,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 101, 0, "Delete"),,,
2131230736,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onItemClick,kdk.android.simplydo.SimplyDoActivity,findViewById,$r2 = virtualinvoke $r3.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230736),,,
1,kdk.android.simplydo.SimplyDoActivity$ListsListReactor,onItemClick,kdk.android.simplydo.SimplyDoActivity,access$1100,staticinvoke <kdk.android.simplydo.SimplyDoActivity: void access$1100(kdk.android.simplydo.SimplyDoActivity,kdk.android.simplydo.ListDesc,boolean)>($r3, $r6, 1),,,
2131230730,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,kdk.android.simplydo.SimplyDoActivity,findViewById,$r2 = virtualinvoke $r5.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230730),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 104, 0, "Edit"),,,
104,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 104, 0, "Edit"),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 104, 0, "Edit"),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 103, 0, "Delete"),,,
103,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 103, 0, "Delete"),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 103, 0, "Delete"),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 105, 0, $r9),,,
105,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 105, 0, $r9),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 105, 0, $r9),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 108, 0, "Move To"),,,
108,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 108, 0, "Move To"),,,
0,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onCreateContextMenu,android.view.ContextMenu,add,interfaceinvoke $r1.<android.view.ContextMenu: android.view.MenuItem add(int,int,int,java.lang.CharSequence)>(0, 108, 0, "Move To"),,,
2131230730,kdk.android.simplydo.SimplyDoActivity$ItemsListReactor,onItemClick,kdk.android.simplydo.SimplyDoActivity,findViewById,$r2 = virtualinvoke $r3.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230730),,,
1,kdk.android.simplydo.DeleteInactiveAction,<init>,android.app.AlertDialog$Builder,setCancelable,$r5 = virtualinvoke $r5.<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setCancelable(boolean)>(1),,,
2131230737,kdk.android.simplydo.SimplyDoActivity,listSelected,kdk.android.simplydo.SimplyDoActivity,findViewById,$r7 = virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230737),,,
0,kdk.android.simplydo.SimplyDoActivity,listSelected,android.widget.ViewSwitcher,setAnimateFirstView,virtualinvoke $r8.<android.widget.ViewSwitcher: void setAnimateFirstView(boolean)>(0),,,
1,kdk.android.simplydo.SimplyDoActivity,listSelected,android.widget.ViewSwitcher,setDisplayedChild,virtualinvoke $r8.<android.widget.ViewSwitcher: void setDisplayedChild(int)>(1),,,
2130968576,kdk.android.simplydo.SettingsActivity,onCreate,kdk.android.simplydo.SettingsActivity,addPreferencesFromResource,virtualinvoke $r0.<kdk.android.simplydo.SettingsActivity: void addPreferencesFromResource(int)>(2130968576),,,
1,kdk.android.simplydo.DataManager$DatabaseHelper,<init>,android.database.sqlite.SQLiteOpenHelper,<init>,specialinvoke $r0.<android.database.sqlite.SQLiteOpenHelper: void <init>(android.content.Context,java.lang.String,android.database.sqlite.SQLiteDatabase$CursorFactory,int)>($r1, "simplydo.db", null, 1),,,
1,kdk.android.simplydo.ItemListSorter,markAsSorted,kdk.android.simplydo.ItemDesc,setSorted,virtualinvoke $r4.<kdk.android.simplydo.ItemDesc: void setSorted(boolean)>(1),,,
1,kdk.android.simplydo.ItemListSorter,markAsSorted,kdk.android.simplydo.ItemDesc,setSorted,virtualinvoke $r4.<kdk.android.simplydo.ItemDesc: void setSorted(boolean)>(1),,,
2131230734,kdk.android.simplydo.SimplyDoActivity,addList,kdk.android.simplydo.SimplyDoActivity,findViewById,$r1 = virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230734),,,
2131230728,kdk.android.simplydo.SimplyDoActivity,addItem,kdk.android.simplydo.SimplyDoActivity,findViewById,$r1 = virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230728),,,
2131230734,kdk.android.simplydo.SimplyDoActivity,addList,kdk.android.simplydo.SimplyDoActivity,findViewById,$r1 = virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230734),,,
2131230728,kdk.android.simplydo.SimplyDoActivity,addItem,kdk.android.simplydo.SimplyDoActivity,findViewById,$r1 = virtualinvoke $r0.<kdk.android.simplydo.SimplyDoActivity: android.view.View findViewById(int)>(2131230728),,,
1,kdk.android.simplydo.ItemListSorter,markAsSorted,kdk.android.simplydo.ItemDesc,setSorted,virtualinvoke $r4.<kdk.android.simplydo.ItemDesc: void setSorted(boolean)>(1),,,
0,kdk.android.simplydo.ItemListSorter,markActivityUpdate,kdk.android.simplydo.ItemDesc,setSorted,virtualinvoke $r1.<kdk.android.simplydo.ItemDesc: void setSorted(boolean)>(0),,,
0,kdk.android.simplydo.ItemListSorter,markEditUpdate,kdk.android.simplydo.ItemDesc,setSorted,virtualinvoke $r1.<kdk.android.simplydo.ItemDesc: void setSorted(boolean)>(0),,,
