constantId,packageIn,methodIn,methodRefClass,methodRef,codeUnit,varName,varClass,varRefClass
2131624062,com.rubenroy.minimaltodo.SettingsActivity,onCreate,android.app.FragmentTransaction,replace,$r13 = virtualinvoke $r13.<android.app.FragmentTransaction: android.app.FragmentTransaction replace(int,android.app.Fragment)>(2131624062, $r14),,,
2131427511,com.rubenroy.minimaltodo.SettingsActivity,onCreate,com.rubenroy.minimaltodo.SettingsActivity,setTheme,virtualinvoke $r0.<com.rubenroy.minimaltodo.SettingsActivity: void setTheme(int)>(2131427511),,,
0,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,getSharedPreferences,$r5 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>("com.avjindersekhon.themepref", 0),,,
2131427511,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,setTheme,virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: void setTheme(int)>(2131427511),,,
2130968601,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,setContentView,virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: void setContentView(int)>(2130968601),,,
2130837526,com.rubenroy.minimaltodo.AboutActivity,onCreate,android.content.res.Resources,getDrawable,$r7 = virtualinvoke $r6.<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>(2130837526),,,
-1,com.rubenroy.minimaltodo.AboutActivity,onCreate,android.graphics.drawable.Drawable,setColorFilter,virtualinvoke $r7.<android.graphics.drawable.Drawable: void setColorFilter(int,android.graphics.PorterDuff$Mode)>(-1, $r8),,,
0,com.rubenroy.minimaltodo.AboutActivity,onCreate,android.content.pm.PackageManager,getPackageInfo,$r10 = virtualinvoke $r9.<android.content.pm.PackageManager: android.content.pm.PackageInfo getPackageInfo(java.lang.String,int)>($r2, 0),,,
2131624043,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,findViewById,$r11 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: android.view.View findViewById(int)>(2131624043),j,android.widget.TextView,com.rubenroy.minimaltodo.AboutActivity
2131165218,com.rubenroy.minimaltodo.AboutActivity,onCreate,android.content.res.Resources,getString,$r13 = virtualinvoke $r6.<android.content.res.Resources: java.lang.String getString(int)>(2131165218),,,
2131624061,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,findViewById,$r11 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: android.view.View findViewById(int)>(2131624061),l,android.support.v7.widget.Toolbar,com.rubenroy.minimaltodo.AboutActivity
2131624044,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,findViewById,$r11 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: android.view.View findViewById(int)>(2131624044),m,android.widget.TextView,com.rubenroy.minimaltodo.AboutActivity
1,com.rubenroy.minimaltodo.AboutActivity,onCreate,android.support.v7.a.a,a,virtualinvoke $r17.<android.support.v7.a.a: void a(boolean)>(1),,,
2131427512,com.rubenroy.minimaltodo.AboutActivity,onCreate,com.rubenroy.minimaltodo.AboutActivity,setTheme,virtualinvoke $r0.<com.rubenroy.minimaltodo.AboutActivity: void setTheme(int)>(2131427512),,,
0,com.rubenroy.minimaltodo.MainActivity,a,android.app.AlarmManager,set,virtualinvoke $r2.<android.app.AlarmManager: void set(int,long,android.app.PendingIntent)>(0, $l1, $r3),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,getSharedPreferences,$r4 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>("com.avjindersekhon.themepref", 0),,,
2131427512,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,setTheme,virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: void setTheme(int)>(2131427512),,,
2130968605,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,setContentView,virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: void setContentView(int)>(2130968605),,,
2130837585,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.content.res.Resources,getDrawable,$r7 = virtualinvoke $r6.<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>(2130837585),,,
2131558445,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.content.res.Resources,getColor,$i0 = virtualinvoke $r6.<android.content.res.Resources: int getColor(int)>(2131558445),,,
2131624061,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624061),t,android.support.v7.widget.Toolbar,com.rubenroy.minimaltodo.AddToDoActivity
0,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.support.v7.a.a,b,virtualinvoke $r11.<android.support.v7.a.a: void b(boolean)>(0),,,
1,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.support.v7.a.a,a,virtualinvoke $r11.<android.support.v7.a.a: void a(boolean)>(1),,,
2131624049,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624049),,,
2131624050,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624050),,,
2130837583,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.content.res.Resources,getDrawable,$r7 = virtualinvoke $r6.<android.content.res.Resources: android.graphics.drawable.Drawable getDrawable(int)>(2130837583),,,
-1,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.widget.TextView,setTextColor,virtualinvoke $r17.<android.widget.TextView: void setTextColor(int)>(-1),,,
2131624048,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624048),y,android.widget.LinearLayout,com.rubenroy.minimaltodo.AddToDoActivity
2131624052,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624052),l,android.widget.LinearLayout,com.rubenroy.minimaltodo.AddToDoActivity
2131624047,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624047),j,android.widget.EditText,com.rubenroy.minimaltodo.AddToDoActivity
2131624051,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624051),k,android.support.v7.widget.SwitchCompat,com.rubenroy.minimaltodo.AddToDoActivity
2131624056,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624056),q,android.support.design.widget.FloatingActionButton,com.rubenroy.minimaltodo.AddToDoActivity
2131624055,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624055),m,android.widget.TextView,com.rubenroy.minimaltodo.AddToDoActivity
1,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,c,virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: void c(boolean)>(1),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.support.v7.widget.SwitchCompat,setChecked,virtualinvoke $r20.<android.support.v7.widget.SwitchCompat: void setChecked(boolean)>(0),,,
4,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.widget.TextView,setVisibility,virtualinvoke $r17.<android.widget.TextView: void setVisibility(int)>(4),,,
2,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.view.inputmethod.InputMethodManager,toggleSoftInput,virtualinvoke $r24.<android.view.inputmethod.InputMethodManager: void toggleSoftInput(int,int)>(2, 1),,,
1,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,android.view.inputmethod.InputMethodManager,toggleSoftInput,virtualinvoke $r24.<android.view.inputmethod.InputMethodManager: void toggleSoftInput(int,int)>(2, 1),,,
2131624063,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624063),n,android.widget.EditText,com.rubenroy.minimaltodo.AddToDoActivity
2131624064,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,findViewById,$r9 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: android.view.View findViewById(int)>(2131624064),o,android.widget.EditText,com.rubenroy.minimaltodo.AddToDoActivity
2131427511,com.rubenroy.minimaltodo.AddToDoActivity,onCreate,com.rubenroy.minimaltodo.AddToDoActivity,setTheme,virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: void setTheme(int)>(2131427511),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,onOptionsItemSelected,com.rubenroy.minimaltodo.AddToDoActivity,a,virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: void a(int)>(0),,,
0,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,setLayoutFrozen,virtualinvoke $r0.<android.support.v7.widget.ch: void setLayoutFrozen(boolean)>(0),,,
0,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,a,specialinvoke $r0.<android.support.v7.widget.ch: void a(android.support.v7.widget.co,boolean,boolean)>($r1, 0, 1),,,
1,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,a,specialinvoke $r0.<android.support.v7.widget.ch: void a(android.support.v7.widget.co,boolean,boolean)>($r1, 0, 1),,,
0,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,setLayoutFrozen,virtualinvoke $r0.<android.support.v7.widget.ch: void setLayoutFrozen(boolean)>(0),,,
0,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,a,specialinvoke $r0.<android.support.v7.widget.ch: void a(android.support.v7.widget.co,boolean,boolean)>($r1, 0, 1),,,
1,android.support.v7.widget.ch,setAdapter,android.support.v7.widget.ch,a,specialinvoke $r0.<android.support.v7.widget.ch: void a(android.support.v7.widget.co,boolean,boolean)>($r1, 0, 1),,,
0,com.rubenroy.minimaltodo.MainActivity,a,android.app.AlarmManager,set,virtualinvoke $r2.<android.app.AlarmManager: void set(int,long,android.app.PendingIntent)>(0, $l1, $r3),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,l,android.widget.TextView,setVisibility,virtualinvoke $r2.<android.widget.TextView: void setVisibility(int)>(0),,,
2131165222,com.rubenroy.minimaltodo.AddToDoActivity,l,com.rubenroy.minimaltodo.AddToDoActivity,getString,$r5 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: java.lang.String getString(int)>(2131165222),,,
-65536,com.rubenroy.minimaltodo.AddToDoActivity,l,android.widget.TextView,setTextColor,virtualinvoke $r2.<android.widget.TextView: void setTextColor(int)>(-65536),,,
2131165230,com.rubenroy.minimaltodo.AddToDoActivity,l,android.content.res.Resources,getString,$r9 = virtualinvoke $r8.<android.content.res.Resources: java.lang.String getString(int)>(2131165230),,,
2131558514,com.rubenroy.minimaltodo.AddToDoActivity,l,android.content.res.Resources,getColor,$i0 = virtualinvoke $r8.<android.content.res.Resources: int getColor(int)>(2131558514),,,
4,com.rubenroy.minimaltodo.AddToDoActivity,l,android.widget.TextView,setVisibility,virtualinvoke $r2.<android.widget.TextView: void setVisibility(int)>(4),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,b,android.widget.LinearLayout,setVisibility,virtualinvoke $r1.<android.widget.LinearLayout: void setVisibility(int)>(0),,,
4,com.rubenroy.minimaltodo.AddToDoActivity,b,android.widget.LinearLayout,setVisibility,virtualinvoke $r1.<android.widget.LinearLayout: void setVisibility(int)>(4),,,
0,com.rubenroy.minimaltodo.e,onClick,com.rubenroy.minimaltodo.AddToDoActivity,a,virtualinvoke $r2.<com.rubenroy.minimaltodo.AddToDoActivity: void a(int)>(0),,,
-1,com.rubenroy.minimaltodo.e,onClick,com.rubenroy.minimaltodo.AddToDoActivity,a,virtualinvoke $r2.<com.rubenroy.minimaltodo.AddToDoActivity: void a(int)>(-1),,,
1,com.rubenroy.minimaltodo.f,onClick,java.util.Calendar,get,$i0 = virtualinvoke $r7.<java.util.Calendar: int get(int)>(1),,,
2,com.rubenroy.minimaltodo.f,onClick,java.util.Calendar,get,$i1 = virtualinvoke $r7.<java.util.Calendar: int get(int)>(2),,,
5,com.rubenroy.minimaltodo.f,onClick,java.util.Calendar,get,$i2 = virtualinvoke $r7.<java.util.Calendar: int get(int)>(5),,,
1,com.rubenroy.minimaltodo.f,onClick,com.wdullaer.materialdatetimepicker.date.b,a,virtualinvoke $r8.<com.wdullaer.materialdatetimepicker.date.b: void a(boolean)>(1),,,
11,com.rubenroy.minimaltodo.g,onClick,java.util.Calendar,get,$i0 = virtualinvoke $r7.<java.util.Calendar: int get(int)>(11),,,
12,com.rubenroy.minimaltodo.g,onClick,java.util.Calendar,get,$i1 = virtualinvoke $r7.<java.util.Calendar: int get(int)>(12),,,
1,com.rubenroy.minimaltodo.g,onClick,com.wdullaer.materialdatetimepicker.time.l,a,virtualinvoke $r8.<com.wdullaer.materialdatetimepicker.time.l: void a(boolean)>(1),,,
2131165223,com.rubenroy.minimaltodo.AddToDoActivity,m,com.rubenroy.minimaltodo.AddToDoActivity,getString,$r3 = virtualinvoke $r0.<com.rubenroy.minimaltodo.AddToDoActivity: java.lang.String getString(int)>(2131165223),,,
11,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,get,$i0 = virtualinvoke $r6.<java.util.Calendar: int get(int)>(11),,,
11,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(11, $i0),,,
12,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(12, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(12, 0),,,
10,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,get,$i0 = virtualinvoke $r6.<java.util.Calendar: int get(int)>(10),,,
10,com.rubenroy.minimaltodo.AddToDoActivity,m,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(10, $i0),,,
-1,android.support.v7.widget.ch,a,android.support.v7.widget.ch,a,virtualinvoke $r0.<android.support.v7.widget.ch: void a(android.support.v7.widget.cx,int)>($r1, -1),,,
1,android.support.v7.widget.ch,a,android.support.v7.widget.dl,a,staticinvoke <android.support.v7.widget.dl: boolean a(android.support.v7.widget.dl,boolean)>($r8, 1),,,
2,android.support.v4.b.aa,j,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(2, 0),,,
0,android.support.v4.b.aa,j,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(2, 0),,,
0,android.support.v4.b.x,j,android.support.v4.b.x,a,$r1 = virtualinvoke $r0.<android.support.v4.b.x: android.support.v4.b.av a(java.lang.String,boolean,boolean)>("(root)", $z0, 0),g,android.support.v4.b.av,android.support.v4.b.x
4,android.support.v4.b.aa,k,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(4, 0),,,
0,android.support.v4.b.aa,k,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(4, 0),,,
1,android.support.v7.widget.ch,a,android.support.v7.widget.dl,a,staticinvoke <android.support.v7.widget.dl: boolean a(android.support.v7.widget.dl,boolean)>($r8, 1),,,
128,android.support.v4.b.ax,b,android.content.pm.PackageManager,getActivityInfo,$r3 = virtualinvoke $r2.<android.content.pm.PackageManager: android.content.pm.ActivityInfo getActivityInfo(android.content.ComponentName,int)>($r1, 128),,,
128,android.support.v4.b.ax,b,android.content.pm.PackageManager,getActivityInfo,$r3 = virtualinvoke $r2.<android.content.pm.PackageManager: android.content.pm.ActivityInfo getActivityInfo(android.content.ComponentName,int)>($r1, 128),,,
0,android.support.v4.b.aa,a,android.support.v4.b.e,a,virtualinvoke $r22.<android.support.v4.b.e: void a(java.lang.String,java.io.PrintWriter,boolean)>("  ", $r24, 0),,,
1,android.support.v4.b.aa,i,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(1, 0),,,
0,android.support.v4.b.aa,i,android.support.v4.b.aa,a,virtualinvoke $r0.<android.support.v4.b.aa: void a(int,boolean)>(1, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,android.view.inputmethod.InputMethodManager,hideSoftInputFromWindow,virtualinvoke $r3.<android.view.inputmethod.InputMethodManager: boolean hideSoftInputFromWindow(android.os.IBinder,int)>($r4, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,android.view.inputmethod.InputMethodManager,hideSoftInputFromWindow,virtualinvoke $r3.<android.view.inputmethod.InputMethodManager: boolean hideSoftInputFromWindow(android.os.IBinder,int)>($r4, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,java.lang.String,charAt,$c2 = virtualinvoke $r2.<java.lang.String: char charAt(int)>(0),,,
1,com.rubenroy.minimaltodo.AddToDoActivity,a,java.lang.String,substring,$r2 = virtualinvoke $r2.<java.lang.String: java.lang.String substring(int)>(1),,,
13,com.rubenroy.minimaltodo.AddToDoActivity,a,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(13, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(13, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,android.view.inputmethod.InputMethodManager,hideSoftInputFromWindow,virtualinvoke $r3.<android.view.inputmethod.InputMethodManager: boolean hideSoftInputFromWindow(android.os.IBinder,int)>($r4, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,java.lang.String,charAt,$c2 = virtualinvoke $r2.<java.lang.String: char charAt(int)>(0),,,
1,com.rubenroy.minimaltodo.AddToDoActivity,a,java.lang.String,substring,$r2 = virtualinvoke $r2.<java.lang.String: java.lang.String substring(int)>(1),,,
13,com.rubenroy.minimaltodo.AddToDoActivity,a,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(13, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,java.util.Calendar,set,virtualinvoke $r6.<java.util.Calendar: void set(int,int)>(13, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,android.view.inputmethod.InputMethodManager,hideSoftInputFromWindow,virtualinvoke $r3.<android.view.inputmethod.InputMethodManager: boolean hideSoftInputFromWindow(android.os.IBinder,int)>($r4, 0),,,
0,com.rubenroy.minimaltodo.AddToDoActivity,a,android.view.inputmethod.InputMethodManager,hideSoftInputFromWindow,virtualinvoke $r3.<android.view.inputmethod.InputMethodManager: boolean hideSoftInputFromWindow(android.os.IBinder,int)>($r4, 0),,,
128,android.support.v4.b.ax,b,android.content.pm.PackageManager,getActivityInfo,$r3 = virtualinvoke $r2.<android.content.pm.PackageManager: android.content.pm.ActivityInfo getActivityInfo(android.content.ComponentName,int)>($r1, 128),,,
0,android.support.v7.widget.ch,a,android.support.v7.widget.ch,setWillNotDraw,virtualinvoke $r0.<android.support.v7.widget.ch: void setWillNotDraw(boolean)>(0),,,
1,android.support.v7.widget.ch,onTouchEvent,android.support.v7.widget.ch,setScrollState,specialinvoke $r0.<android.support.v7.widget.ch: void setScrollState(int)>(1),,,
1,android.support.v7.widget.ch,onTouchEvent,android.view.ViewParent,requestDisallowInterceptTouchEvent,interfaceinvoke $r9.<android.view.ViewParent: void requestDisallowInterceptTouchEvent(boolean)>(1),,,
1000,android.support.v7.widget.ch,onTouchEvent,android.view.VelocityTracker,computeCurrentVelocity,virtualinvoke $r3.<android.view.VelocityTracker: void computeCurrentVelocity(int,float)>(1000, $f0),,,
0,android.support.v7.widget.ch,onTouchEvent,android.support.v7.widget.ch,setScrollState,specialinvoke $r0.<android.support.v7.widget.ch: void setScrollState(int)>(0),,,
